price,xgb,lightgbm
4.75e+08,467800000,461600000
1.15e+09,979500000,1017500000
3.3e+08,3.42e+08,352800000
7e+08,887500000,841900000
930000000.000001,1.145e+09,1097400000
1.175e+09,1229100000,1200500000
3.8e+08,3.87e+08,404900000
355000000.000001,349500000,353300000
1.25e+09,1092600000,1063800000
3.1e+08,449200000,434900000
1.3e+09,1163900000,1160500000
479999999.999999,4.76e+08,480700000
640000000.000001,628200000,637700000
4.15e+08,394800000,386800000
679000000.000001,543200000,538300000
600000000.000001,684300000,689600000
4.55e+08,372200000,374600000
1.395e+09,1282600000,1311700000
349999999.999999,366800000,3.68e+08
3.25e+08,401700000,403600000
5.9e+08,546400000,581800000
4.4e+08,632100000,623400000
479999999.999999,4.76e+08,480700000
794999999.999999,561900000,563300000
490000000.000001,553800000,542500000
7.5e+08,5.25e+08,564300000
484999999.999999,480100000,488600000
790000000.000001,794100000,787600000
900000000.000001,789100000,7.61e+08
374999999.999999,445600000,415600000
8e+08,524600000,504300000
340000000.000001,326800000,331800000
7.5e+08,638400000,653600000
4.95e+08,494500000,522200000
3.3e+08,366200000,364800000
5.35e+08,558500000,595300000
3.2e+08,350300000,349300000
630000000.000001,469400000,453700000
369999999.999999,397900000,400600000
640000000.000001,635500000,652400000
390000000.000001,424200000,4.25e+08
3.2e+08,362700000,364100000
3.1e+08,430500000,410500000
514999999.999999,558400000,566200000
998000000.000001,985600000,991800000
3.45e+08,3.2e+08,326400000
3.15e+08,355400000,365500000
4.35e+08,4.44e+08,414500000
1.65e+09,1021300000,834300000
3.25e+08,423600000,430600000
346868000.000001,389500000,379200000
346868000.000001,389500000,379200000
5.3e+08,400100000,394200000
759999999.999999,474600000,454900000
470000000.000001,432300000,439300000
390000000.000001,392200000,395500000
340000000.000001,353400000,359300000
406562500,467500000,438400000
406562500,469400000,439500000
615000000.000001,576600000,575800000
6.8e+08,519700000,527700000
6.7e+08,5.34e+08,522400000
894999999.999999,1067100000,1009300000
6.7e+08,750800000,7.4e+08
3.05e+08,3.52e+08,3.57e+08
7.5e+08,900400000,8.8e+08
3.15e+08,355700000,361800000
9.95e+08,678700000,676200000
470000000.000001,511300000,496900000
5.9e+08,530600000,510200000
470000000.000001,511300000,496900000
399999999.999999,440500000,430400000
369999999.999999,429900000,422200000
3.08e+08,336300000,331300000
326500000,3.32e+08,327100000
3.02e+08,357400000,353900000
369999999.999999,393800000,389600000
428999999.999999,493900000,480500000
7e+08,634500000,623700000
7e+08,634500000,623700000
849999999.999999,932400000,875200000
659999999.999999,841500000,8.38e+08
4.25e+08,469700000,473600000
880000000.000001,959900000,961200000
659999999.999999,634500000,623700000
8.4e+08,714500000,695300000
730999999.999999,729400000,734300000
4.6e+08,464800000,478300000
479999999.999999,508900000,516500000
889999999.999999,914900000,877200000
1.1e+09,958900000,938200000
920000000.000001,1.191e+09,1048200000
1.49e+09,1385200000,1378600000
1.6e+09,682900000,677600000
1.32e+09,942600000,982300000
7.5e+08,769300000,773600000
479999999.999999,714600000,686600000
1.1e+09,960100000,958500000
6.8e+08,673500000,672900000
1.5e+09,1140200000,1147200000
849999999.999999,1078800000,1021200000
550000000.000001,697300000,772400000
1.5e+09,822100000,815400000
512196296,4.04e+08,410400000
3.98e+08,337600000,351400000
759999999.999999,565700000,579500000
305637247,340200000,355400000
689999999.999999,724900000,712700000
395687758,378200000,383500000
6.5e+08,646300000,662400000
630000000.000001,607700000,584300000
3.65e+08,550100000,533100000
1.3e+09,926700000,916300000
6.8e+08,457200000,465800000
418347683,373200000,381200000
4.25e+08,385800000,382500000
539999999.999999,5.23e+08,529400000
869999999.999999,842800000,841300000
7.5e+08,580600000,581100000
620000000.000001,790600000,7.57e+08
490000000.000001,765100000,778600000
550000000.000001,667500000,677600000
979999999.999999,943600000,944300000
8e+08,804100000,785600000
5.2e+08,797200000,7.39e+08
1.15e+09,906700000,973300000
900000000.000001,901900000,876900000
1.35e+09,1181200000,1.144e+09
729999999.999999,537300000,591400000
410000000.000001,429200000,422800000
348000000.000001,3.55e+08,373500000
6.1e+08,990400000,934500000
1.25e+09,912100000,949600000
849999999.999999,851800000,824300000
849999999.999999,1070300000,1024100000
5e+08,815700000,795400000
3.65e+08,728800000,749300000
1.6e+09,1380800000,1276700000
950000000.000001,923400000,951100000
479999999.999999,661800000,671900000
449999999.999999,505800000,556300000
8e+08,985200000,990800000
6.45e+08,972300000,1008700000
1.18e+09,1299100000,1259900000
7.5e+08,607800000,640800000
1.6e+09,1100900000,1095800000
6.5e+08,835900000,841100000
550000000.000001,605900000,613400000
550000000.000001,728600000,807800000
880000000.000001,822300000,794900000
349999999.999999,363700000,350800000
490000000.000001,582100000,579900000
1.395e+09,1106400000,1123100000
340000000.000001,453400000,4.45e+08
5.2e+08,4.42e+08,439300000
3.6e+08,375700000,360200000
880000000.000001,559700000,524400000
880000000.000001,850900000,772300000
490000000.000001,699600000,642600000
4.45e+08,480600000,479200000
4.4e+08,414900000,421900000
595999999.999999,431700000,423400000
4.11e+08,383800000,377200000
490000000.000001,444500000,446100000
3.45e+08,331600000,338900000
329999998.999999,421500000,426900000
390000000.000001,336500000,344900000
390000000.000001,401700000,400200000
7.5e+08,800800000,778700000
1.42e+09,1222600000,1229900000
7.5e+08,963800000,950200000
5.3e+08,414100000,399400000
449999999.999999,463700000,4.55e+08
3.95e+08,352100000,351200000
5e+08,481200000,484300000
550000000.000001,632600000,562600000
349999999.999999,355200000,350600000
5.2e+08,543300000,521700000
5e+08,344800000,354700000
849999999.999999,868900000,826500000
620000000.000001,701500000,690600000
1.1e+09,931600000,9.09e+08
952999999.999999,905600000,892800000
7.5e+08,559700000,568500000
550000000.000001,529700000,519100000
344776000,335600000,3.44e+08
435352000,398100000,396300000
539999999.999999,513100000,537100000
560000000.000001,592100000,664800000
874999999.999999,686700000,694200000
790000000.000001,436100000,436500000
880000000.000001,583200000,549100000
3.23e+08,373100000,355700000
8e+08,6.06e+08,617100000
3.8e+08,347400000,355200000
689999999.999999,601300000,6.12e+08
3.6e+08,347100000,351900000
550000000.000001,532600000,536500000
449999999.999999,591200000,598100000
350420000,332900000,347100000
689999999.999999,656200000,614700000
5.3e+08,532100000,549700000
3.6e+08,472900000,470700000
620000000.000001,393800000,406900000
355000000.000001,322600000,325100000
1.07e+09,1081700000,1140900000
419999999.999999,428300000,411800000
1e+09,927400000,931600000
419999999.999999,427600000,405800000
5.9e+08,474900000,458500000
4.3e+08,579100000,568400000
349999999.999999,403900000,390800000
849999999.999999,892200000,865200000
4.6e+08,526300000,503600000
342832000,339700000,347900000
6.5e+08,556300000,554900000
514999999.999999,412700000,416800000
3e+08,359600000,365200000
5.8e+08,436900000,420400000
3e+08,326100000,374200000
8e+08,815900000,792600000
640000000.000001,605900000,608300000
7.4e+08,584100000,596300000
659999999.999999,597700000,589800000
5.7e+08,449200000,440300000
510000000.000001,404700000,405500000
399999999.999999,353400000,3.56e+08
6.5e+08,861800000,952400000
880000000.000001,5.97e+08,610200000
356064000,329900000,328100000
4.61e+08,414200000,423700000
900000000.000001,522700000,479600000
1.01e+09,725900000,732700000
550000000.000001,353500000,347900000
449999999.999999,484500000,473700000
1.6e+09,9.57e+08,956500000
340000000.000001,385100000,3.62e+08
849999999.999999,705100000,704900000
3.65e+08,376300000,374500000
449999999.999999,414500000,421900000
7.5e+08,527400000,540400000
7.4e+08,736700000,760200000
374999999.999999,420900000,418200000
470000000.000001,4.83e+08,496300000
970000000.000001,966100000,1014500000
3e+08,351500000,357800000
5e+08,559300000,550900000
689999999.999999,726700000,758300000
1.3e+09,1178200000,1147300000
1.4e+09,757400000,789700000
6.5e+08,740300000,731500000
399999999.999999,347400000,357900000
1.2e+09,1190700000,1187900000
558999999.999999,417700000,410600000
1.65e+09,1469600000,1489900000
3.6e+08,337700000,345600000
338375000,3.41e+08,348300000
419999999.999999,370900000,372400000
354048000,335800000,346900000
4.25e+08,445200000,451400000
390000000.000001,399600000,395100000
849999999.999999,860600000,853300000
4.4e+08,352600000,346800000
4.35e+08,488900000,488600000
950000000.000001,7.75e+08,789100000
1.15e+09,963600000,957200000
387703255,438700000,440900000
6.7e+08,506700000,537700000
349999999.999999,386900000,380700000
600000000.000001,570200000,578200000
3.15e+08,363600000,371900000
3e+08,408800000,3.96e+08
829999999.999999,999500000,1007400000
900000000.000001,8.71e+08,898200000
5.23e+08,837500000,912700000
1.5e+09,1110100000,1120400000
620000000.000001,778300000,784900000
1e+09,796900000,832600000
5.3e+08,657400000,6.97e+08
965000000.000001,854800000,826900000
1.1e+09,1163200000,1131400000
1.1e+09,858900000,8.42e+08
1.25e+09,985700000,996100000
849999999.999999,6.63e+08,654500000
5e+08,661400000,639500000
7.5e+08,784200000,856300000
1.55e+09,1181400000,1183100000
514999999.999999,364600000,373900000
7e+08,6.08e+08,5.85e+08
479999999.999999,419800000,431200000
369536900,362800000,375900000
550000000.000001,546200000,5.58e+08
6.7e+08,590500000,633400000
449999999.999999,456200000,458800000
470000000.000001,469700000,476100000
3.3e+08,3.61e+08,3.52e+08
470000000.000001,466600000,476400000
3.1e+08,372200000,369600000
615000000.000001,488200000,517700000
349999999.999999,396300000,411800000
4.05e+08,426500000,4.36e+08
391999999.999999,3.71e+08,375200000
3.2e+08,3.51e+08,350500000
3.05e+08,325100000,324900000
724999999.999999,762700000,789400000
8e+08,761400000,756800000
7.8e+08,5.72e+08,545700000
900000000.000001,846200000,847300000
979999999.999999,1008300000,1056200000
869999999.999999,872100000,877500000
1e+09,857500000,797100000
1.4e+09,851400000,897900000
5.7e+08,5.09e+08,514500000
720000000.000001,623800000,631900000
3.1e+08,410100000,409300000
7.5e+08,856700000,815600000
3.13e+08,356800000,340700000
759999999.999999,642500000,612600000
3.6e+08,3.51e+08,345800000
4.3e+08,350600000,345300000
5.95e+08,637200000,668500000
5e+08,438900000,442300000
3.13e+08,364400000,363800000
5.7e+08,477600000,4.83e+08
355000000.000001,344700000,338900000
470000000.000001,377700000,415600000
3.95e+08,428400000,436900000
529040000,416400000,441300000
6.95e+08,468500000,455100000
3.6e+08,403400000,406900000
3.2e+08,305300000,329400000
3.6e+08,409100000,4.06e+08
449999999.999999,466800000,468400000
849999999.999999,8.4e+08,867600000
4.3e+08,405600000,409500000
3.3e+08,3.42e+08,345400000
6.1e+08,672300000,670800000
3.8e+08,434800000,454200000
6.5e+08,758900000,741700000
6.25e+08,649300000,615400000
3.6e+08,423200000,441100000
390000000.000001,373800000,371200000
349999999.999999,374500000,399900000
7.5e+08,948400000,931100000
950000000.000001,1008200000,1016100000
1.1e+09,7.2e+08,714600000
1.07e+09,1151400000,1110500000
3.15e+08,440700000,445300000
3.1e+08,435100000,435500000
399999999.999999,399100000,377300000
1.35e+09,8.23e+08,853800000
4.65e+08,539500000,5.24e+08
3.05e+08,434500000,446500000
3e+08,425600000,436100000
539999999.999999,487100000,489100000
3.95e+08,349500000,355400000
399999999.999999,350300000,347100000
369999999.999999,354200000,363300000
3.25e+08,343700000,360800000
514999999.999999,444900000,4.56e+08
630000000.000001,482100000,486200000
659999999.999999,633700000,633300000
849999999.999999,998200000,957400000
3.1e+08,312200000,315100000
558900000.000001,687500000,638600000
3.98e+08,453200000,441400000
950000000.000001,917700000,903500000
600000000.000001,701700000,630700000
490000000.000001,452300000,4.59e+08
505000000.000001,422900000,426500000
479999999.999999,600100000,605700000
348000000.000001,443700000,424100000
449999999.999999,411200000,417100000
4.25e+08,431500000,435500000
364900000,454700000,446100000
3.8e+08,412200000,4.27e+08
4.25e+08,441500000,464200000
470000000.000001,4.6e+08,453300000
1.4e+09,1210200000,1152500000
1.24e+09,1093900000,1202700000
1.36e+09,1196500000,1247500000
390000000.000001,547800000,554500000
1.35e+09,1249700000,1304900000
920000000.000001,1062400000,1009100000
7e+08,666400000,610300000
550000000.000001,6.11e+08,609400000
1.3e+09,1.299e+09,1303900000
849999999.999999,764800000,761600000
630000000.000001,576300000,590900000
745000000.000001,565700000,571800000
550000000.000001,615400000,636500000
3.1e+08,317100000,322400000
364708200,362600000,363800000
1.05e+09,863800000,917300000
8e+08,7.79e+08,759200000
547999999.999999,517500000,527100000
374999999.999999,374800000,367700000
369999999.999999,401100000,3.98e+08
398963399.999999,399800000,405800000
908000000.000001,629600000,645300000
490000000.000001,516200000,501700000
3.3e+08,3.39e+08,3.34e+08
539999999.999999,564300000,588700000
4.15e+08,395700000,395300000
3.3e+08,4.21e+08,4.33e+08
3.3e+08,364800000,356300000
4.3e+08,431900000,449400000
4.4e+08,473800000,4.69e+08
494540700,470400000,472900000
3.15e+08,357600000,3.48e+08
490000000.000001,516200000,501700000
479999999.999999,517700000,560800000
560000000.000001,666100000,658800000
675000000.000001,7.83e+08,770400000
7.5e+08,781500000,764700000
770000000.000001,8.52e+08,851100000
4.6e+08,567200000,5.79e+08
4.25e+08,513600000,543800000
7.5e+08,655200000,652100000
7.8e+08,879900000,870400000
550000000.000001,470900000,472400000
6.5e+08,562700000,551800000
880000000.000001,828400000,842600000
970000000.000001,8.43e+08,1008200000
539999999.999999,671700000,707900000
7.8e+08,646500000,627100000
514999999.999999,615100000,557600000
829999999.999999,8.68e+08,843800000
1.25e+09,1081900000,1101200000
1.25e+09,1093700000,1124300000
1.35e+09,1.369e+09,1347100000
1.35e+09,1.369e+09,1347100000
859999999.999999,897500000,909300000
1.15e+09,1130700000,1.163e+09
950000000.000001,987900000,982900000
1.2e+09,1122400000,1147200000
770000000.000001,931100000,912700000
729999999.999999,853900000,808700000
849999999.999999,820100000,829700000
1.295e+09,1347300000,1277300000
1.3e+09,1262400000,1.288e+09
1.06e+09,1050200000,1.094e+09
1.295e+09,1343200000,1381100000
970000000.000001,1041800000,1078200000
449999999.999999,563300000,533400000
5.2e+08,530600000,543100000
3.05e+08,567600000,537300000
3.65e+08,391800000,3.65e+08
3.6e+08,439200000,421700000
3.1e+08,372200000,3.9e+08
416000000.000001,400900000,396500000
1.5e+09,1607500000,1491600000
7.77e+08,668200000,674200000
5.3e+08,543600000,554200000
698000000.000001,842600000,842300000
1.2e+09,1183800000,1166900000
419999999.999999,350300000,3.38e+08
6.5e+08,564900000,557800000
4.3e+08,481500000,472100000
340000000.000001,354100000,358900000
399999999.999999,360200000,368700000
399999999.999999,360200000,368700000
419999999.999999,592700000,601400000
630000000.000001,656700000,6.78e+08
1.15e+09,936500000,1018900000
900000000.000001,879400000,866100000
7e+08,670600000,679200000
7e+08,6.6e+08,675400000
560000000.000001,743900000,681700000
979999999.999999,702500000,711700000
390000000.000001,417900000,401900000
4.3e+08,434200000,446100000
3.1e+08,365700000,357100000
410000000.000001,377700000,390900000
479999999.999999,4.28e+08,405700000
3.79e+08,3.91e+08,385700000
479999999.999999,4.33e+08,448600000
3.3e+08,408400000,421800000
550000000.000001,494800000,496200000
630000000.000001,485100000,456700000
930000000.000001,871800000,8.97e+08
1.65e+09,1466200000,1513500000
6.5e+08,504100000,525300000
3.1e+08,3.76e+08,3.59e+08
3.1e+08,379400000,362700000
3.09e+08,524400000,5.18e+08
7.5e+08,677800000,694300000
659999999.999999,723100000,720600000
900000000.000001,1050800000,1008800000
1.1e+09,956300000,9.09e+08
555000000.000001,605800000,592900000
3.8e+08,403600000,3.99e+08
470000000.000001,4.84e+08,484300000
974999999.999999,868500000,924700000
6.35e+08,603800000,597100000
859999999.999999,789600000,845800000
494540700,470400000,470900000
659999999.999999,645400000,644600000
3.8e+08,408800000,394800000
398963399.999999,394400000,403600000
3.3e+08,420300000,422700000
859999999.999999,789600000,845800000
449999999.999999,468400000,458200000
6.35e+08,679500000,686900000
3.1e+08,539700000,549900000
449999999.999999,468400000,458200000
390000000.000001,401200000,394100000
6.35e+08,679500000,686900000
1.2e+09,1342600000,1391400000
